datetime,PublicGrid_0_import (kWh)
2024-05-02T07:15:00Z,0.17153227249540098
2024-05-02T07:30:00Z,0.17153227249540098
2024-05-02T07:45:00Z,0.17153227249540098
2024-05-02T08:00:00Z,0.17153227249540098
2024-05-02T08:15:00Z,0.17153227249540098
2024-05-02T08:30:00Z,0.17153227249540098
2024-05-02T08:45:00Z,0.17153227249540098
2024-05-02T09:00:00Z,0.0
2024-05-02T09:15:00Z,0.0
2024-05-02T09:30:00Z,0.0
2024-05-02T09:45:00Z,0.0
2024-05-02T10:00:00Z,0.0
2024-05-02T10:15:00Z,0.0
2024-05-02T10:30:00Z,0.0
2024-05-02T10:45:00Z,0.0
2024-05-02T11:00:00Z,0.0
2024-05-02T11:15:00Z,0.0
2024-05-02T11:30:00Z,0.0
2024-05-02T11:45:00Z,0.003
2024-05-02T12:00:00Z,0.0
2024-05-02T12:15:00Z,0.0
2024-05-02T12:30:00Z,0.0
2024-05-02T12:45:00Z,0.0
2024-05-02T13:00:00Z,0.0
2024-05-02T13:15:00Z,0.0
2024-05-02T13:30:00Z,0.0
2024-05-02T13:45:00Z,0.0
2024-05-02T14:00:00Z,0.0
2024-05-02T14:15:00Z,0.0
2024-05-02T14:30:00Z,0.0
2024-05-02T14:45:00Z,0.0
2024-05-02T15:00:00Z,0.0269999999997671
2024-05-02T15:15:00Z,0.4990000000002328
2024-05-02T15:30:00Z,0.2689999999997671
2024-05-02T15:45:00Z,0.0260000000002328
2024-05-02T16:00:00Z,0.078
2024-05-02T16:15:00Z,0.08
2024-05-02T16:30:00Z,0.064
2024-05-02T16:45:00Z,0.068
2024-05-02T17:00:00Z,0.0029999999997671
2024-05-02T17:15:00Z,0.027
2024-05-02T17:30:00Z,0.0430000000002328
2024-05-02T17:45:00Z,0.018
2024-05-02T18:00:00Z,0.001
2024-05-02T18:15:00Z,0.05
2024-05-02T18:30:00Z,0.0
2024-05-02T18:45:00Z,0.0
2024-05-02T19:00:00Z,0.0
2024-05-02T19:15:00Z,0.0
2024-05-02T19:30:00Z,0.0
2024-05-02T19:45:00Z,0.0
2024-05-02T20:00:00Z,0.0
2024-05-02T20:15:00Z,0.0
2024-05-02T20:30:00Z,0.0
2024-05-02T20:45:00Z,0.0
2024-05-02T21:00:00Z,0.0
2024-05-02T21:15:00Z,0.0
2024-05-02T21:30:00Z,0.0
2024-05-02T21:45:00Z,0.0
2024-05-02T22:00:00Z,0.102
2024-05-02T22:15:00Z,0.1029999999997671
2024-05-02T22:30:00Z,0.1040000000004656
2024-05-02T22:45:00Z,0.1149999999997671
2024-05-02T23:00:00Z,0.1179999999997671
2024-05-02T23:15:00Z,0.1120000000002328
2024-05-02T23:30:00Z,0.121
2024-05-02T23:45:00Z,0.129
2024-05-03T00:00:00Z,0.1350000000002328
2024-05-03T00:15:00Z,0.136
2024-05-03T00:30:00Z,0.1319999999997671
2024-05-03T00:45:00Z,0.102
2024-05-03T01:00:00Z,0.102
2024-05-03T01:15:00Z,0.114
2024-05-03T01:30:00Z,1.648
2024-05-03T01:45:00Z,1.768
2024-05-03T02:00:00Z,1.875
2024-05-03T02:15:00Z,1.998000000000233
2024-05-03T02:30:00Z,2.0449999999997672
2024-05-03T02:45:00Z,2.038
2024-05-03T03:00:00Z,2.029
2024-05-03T03:15:00Z,0.16
2024-05-03T03:30:00Z,0.102
2024-05-03T03:45:00Z,0.113
2024-05-03T04:00:00Z,0.0330000000002328
2024-05-03T04:15:00Z,0.0359999999997671
2024-05-03T04:30:00Z,0.026
2024-05-03T04:45:00Z,0.024
2024-05-03T05:00:00Z,0.035
2024-05-03T05:15:00Z,0.145
2024-05-03T05:30:00Z,0.046
2024-05-03T05:45:00Z,0.0140000000002328
2024-05-03T06:00:00Z,0.0149999999997671
2024-05-03T06:15:00Z,0.0
2024-05-03T06:30:00Z,0.0630000000002328
2024-05-03T06:45:00Z,1.1729999999997671
2024-05-03T07:00:00Z,0.555
2024-05-03T07:15:00Z,1.2820000000002327
2024-05-03T07:30:00Z,1.2809999999997672
2024-05-03T07:45:00Z,1.179
2024-05-03T08:00:00Z,1.053
2024-05-03T08:15:00Z,0.905
2024-05-03T08:30:00Z,0.785
2024-05-03T08:45:00Z,0.676
2024-05-03T09:00:00Z,0.386
2024-05-03T09:15:00Z,0.0
2024-05-03T09:30:00Z,0.0
2024-05-03T09:45:00Z,0.0130000000002328
2024-05-03T10:00:00Z,0.0249999999997671
2024-05-03T10:15:00Z,0.009
2024-05-03T10:30:00Z,0.037
2024-05-03T10:45:00Z,0.003
2024-05-03T11:00:00Z,0.017
2024-05-03T11:15:00Z,0.047
2024-05-03T11:30:00Z,0.0160000000002328
2024-05-03T11:45:00Z,0.0129999999997671
2024-05-03T12:00:00Z,0.154
2024-05-03T12:15:00Z,0.0
2024-05-03T12:30:00Z,0.271
2024-05-03T12:45:00Z,0.011
2024-05-03T13:00:00Z,0.0
2024-05-03T13:15:00Z,0.059
2024-05-03T13:30:00Z,0.0
2024-05-03T13:45:00Z,0.0
2024-05-03T14:00:00Z,0.0
2024-05-03T14:15:00Z,0.0
2024-05-03T14:30:00Z,0.0
2024-05-03T14:45:00Z,0.0
2024-05-03T15:00:00Z,0.0
2024-05-03T15:15:00Z,0.0
2024-05-03T15:30:00Z,0.0
2024-05-03T15:45:00Z,0.0
2024-05-03T16:00:00Z,0.0
2024-05-03T16:15:00Z,0.0
2024-05-03T16:30:00Z,0.0
2024-05-03T16:45:00Z,0.0
2024-05-03T17:00:00Z,0.0
2024-05-03T17:15:00Z,0.0
2024-05-03T17:30:00Z,0.0
2024-05-03T17:45:00Z,0.0
2024-05-03T18:00:00Z,0.0
2024-05-03T18:15:00Z,0.0
2024-05-03T18:30:00Z,0.0
2024-05-03T18:45:00Z,0.0
2024-05-03T19:00:00Z,0.0
2024-05-03T19:15:00Z,0.0
2024-05-03T19:30:00Z,0.0
2024-05-03T19:45:00Z,0.0
2024-05-03T20:00:00Z,0.0
2024-05-03T20:15:00Z,0.0
2024-05-03T20:30:00Z,0.0
2024-05-03T20:45:00Z,0.0
2024-05-03T21:00:00Z,0.0
2024-05-03T21:15:00Z,0.0
2024-05-03T21:30:00Z,0.0
2024-05-03T21:45:00Z,0.0
2024-05-03T22:00:00Z,0.0
2024-05-03T22:15:00Z,0.0
2024-05-03T22:30:00Z,0.0
2024-05-03T22:45:00Z,0.0
2024-05-03T23:00:00Z,0.0
2024-05-03T23:15:00Z,0.0
2024-05-03T23:30:00Z,0.0
2024-05-03T23:45:00Z,0.0
2024-05-04T00:00:00Z,0.0
2024-05-04T00:15:00Z,0.0
2024-05-04T00:30:00Z,0.0
2024-05-04T00:45:00Z,0.0
2024-05-04T01:00:00Z,0.0
2024-05-04T01:15:00Z,0.0
2024-05-04T01:30:00Z,0.0
2024-05-04T01:45:00Z,0.0
2024-05-04T02:00:00Z,0.0
2024-05-04T02:15:00Z,0.0
2024-05-04T02:30:00Z,0.0
2024-05-04T02:45:00Z,0.0
2024-05-04T03:00:00Z,0.0
2024-05-04T03:15:00Z,0.0
2024-05-04T03:30:00Z,0.0
2024-05-04T03:45:00Z,0.0
2024-05-04T04:00:00Z,0.0
2024-05-04T04:15:00Z,0.0
2024-05-04T04:30:00Z,0.0
2024-05-04T04:45:00Z,0.0
2024-05-04T05:00:00Z,0.0
2024-05-04T05:15:00Z,0.0
2024-05-04T05:30:00Z,0.0
2024-05-04T05:45:00Z,0.0
2024-05-04T06:00:00Z,0.0
2024-05-04T06:15:00Z,0.0
2024-05-04T06:30:00Z,0.0
2024-05-04T06:45:00Z,0.0
2024-05-04T07:00:00Z,0.0
2024-05-04T07:15:00Z,0.0
2024-05-04T07:30:00Z,0.0
2024-05-04T07:45:00Z,0.0
2024-05-04T08:00:00Z,0.0
2024-05-04T08:15:00Z,0.0
2024-05-04T08:30:00Z,0.0
2024-05-04T08:45:00Z,0.0
2024-05-04T09:00:00Z,0.0
2024-05-04T09:15:00Z,0.0
2024-05-04T09:30:00Z,0.0
2024-05-04T09:45:00Z,0.0
2024-05-04T10:00:00Z,0.0
2024-05-04T10:15:00Z,0.0
2024-05-04T10:30:00Z,0.0
2024-05-04T10:45:00Z,0.0
2024-05-04T11:00:00Z,0.0
2024-05-04T11:15:00Z,0.0
2024-05-04T11:30:00Z,0.0
2024-05-04T11:45:00Z,0.0
2024-05-04T12:00:00Z,0.0
2024-05-04T12:15:00Z,0.0
2024-05-04T12:30:00Z,0.0
2024-05-04T12:45:00Z,0.0
2024-05-04T13:00:00Z,0.0
2024-05-04T13:15:00Z,0.0
2024-05-04T13:30:00Z,0.0
2024-05-04T13:45:00Z,0.0
2024-05-04T14:00:00Z,0.0
2024-05-04T14:15:00Z,0.0
2024-05-04T14:30:00Z,0.0
2024-05-04T14:45:00Z,0.0
2024-05-04T15:00:00Z,0.0
2024-05-04T15:15:00Z,0.0
2024-05-04T15:30:00Z,0.0
2024-05-04T15:45:00Z,0.0
2024-05-04T16:00:00Z,0.0
2024-05-04T16:15:00Z,0.0
2024-05-04T16:30:00Z,0.0
2024-05-04T16:45:00Z,0.0
2024-05-04T17:00:00Z,0.0
2024-05-04T17:15:00Z,0.0
2024-05-04T17:30:00Z,0.0
2024-05-04T17:45:00Z,0.0
2024-05-04T18:00:00Z,0.0
2024-05-04T18:15:00Z,0.0
2024-05-04T18:30:00Z,0.0
2024-05-04T18:45:00Z,0.0
2024-05-04T19:00:00Z,0.0
2024-05-04T19:15:00Z,0.0
2024-05-04T19:30:00Z,0.0
2024-05-04T19:45:00Z,0.0
2024-05-04T20:00:00Z,0.0
2024-05-04T20:15:00Z,0.0
2024-05-04T20:30:00Z,0.0
2024-05-04T20:45:00Z,0.0
2024-05-04T21:00:00Z,0.0
2024-05-04T21:15:00Z,0.0
2024-05-04T21:30:00Z,0.0
2024-05-04T21:45:00Z,0.0
2024-05-04T22:00:00Z,0.0
2024-05-04T22:15:00Z,0.0
2024-05-04T22:30:00Z,0.0
2024-05-04T22:45:00Z,0.0
2024-05-04T23:00:00Z,0.0
2024-05-04T23:15:00Z,0.0
2024-05-04T23:30:00Z,0.0
2024-05-04T23:45:00Z,0.0
2024-05-05T00:00:00Z,0.0
2024-05-05T00:15:00Z,0.0
2024-05-05T00:30:00Z,0.0
2024-05-05T00:45:00Z,0.0
2024-05-05T01:00:00Z,0.0
2024-05-05T01:15:00Z,0.0
2024-05-05T01:30:00Z,0.0
2024-05-05T01:45:00Z,0.0
2024-05-05T02:00:00Z,0.0
2024-05-05T02:15:00Z,0.0
2024-05-05T02:30:00Z,0.0
2024-05-05T02:45:00Z,0.0
2024-05-05T03:00:00Z,0.0
2024-05-05T03:15:00Z,0.0
2024-05-05T03:30:00Z,0.0
2024-05-05T03:45:00Z,0.0
2024-05-05T04:00:00Z,0.0
2024-05-05T04:15:00Z,0.0
2024-05-05T04:30:00Z,0.0
2024-05-05T04:45:00Z,0.0
2024-05-05T05:00:00Z,0.0
2024-05-05T05:15:00Z,0.0
2024-05-05T05:30:00Z,0.0
2024-05-05T05:45:00Z,0.0
2024-05-05T06:00:00Z,0.0
2024-05-05T06:15:00Z,0.0
2024-05-05T06:30:00Z,0.0
2024-05-05T06:45:00Z,0.0
2024-05-05T07:00:00Z,0.0
2024-05-05T07:15:00Z,0.0
2024-05-05T07:30:00Z,0.0
2024-05-05T07:45:00Z,0.0
2024-05-05T08:00:00Z,0.0
2024-05-05T08:15:00Z,0.0
2024-05-05T08:30:00Z,0.0
2024-05-05T08:45:00Z,0.0
2024-05-05T09:00:00Z,0.0
2024-05-05T09:15:00Z,0.0
2024-05-05T09:30:00Z,0.0
2024-05-05T09:45:00Z,0.0
2024-05-05T10:00:00Z,0.0
2024-05-05T10:15:00Z,0.0
2024-05-05T10:30:00Z,0.0
2024-05-05T10:45:00Z,0.0
2024-05-05T11:00:00Z,0.0
2024-05-05T11:15:00Z,0.0
2024-05-05T11:30:00Z,0.0
2024-05-05T11:45:00Z,0.0
2024-05-05T12:00:00Z,0.0
2024-05-05T12:15:00Z,0.0
2024-05-05T12:30:00Z,0.0
2024-05-05T12:45:00Z,0.0
2024-05-05T13:00:00Z,0.0
2024-05-05T13:15:00Z,0.0
2024-05-05T13:30:00Z,0.0
2024-05-05T13:45:00Z,0.0
2024-05-05T14:00:00Z,0.0
2024-05-05T14:15:00Z,0.0
2024-05-05T14:30:00Z,0.0
2024-05-05T14:45:00Z,0.0
2024-05-05T15:00:00Z,0.0
2024-05-05T15:15:00Z,0.0
2024-05-05T15:30:00Z,0.0
2024-05-05T15:45:00Z,0.0
2024-05-05T16:00:00Z,0.0
2024-05-05T16:15:00Z,0.0
2024-05-05T16:30:00Z,0.0
2024-05-05T16:45:00Z,0.0
2024-05-05T17:00:00Z,0.0
2024-05-05T17:15:00Z,0.0
2024-05-05T17:30:00Z,0.0
2024-05-05T17:45:00Z,0.0
2024-05-05T18:00:00Z,0.0
2024-05-05T18:15:00Z,0.0
2024-05-05T18:30:00Z,0.0
2024-05-05T18:45:00Z,0.0
2024-05-05T19:00:00Z,0.0
2024-05-05T19:15:00Z,0.0
2024-05-05T19:30:00Z,0.0
2024-05-05T19:45:00Z,0.0
2024-05-05T20:00:00Z,0.0
2024-05-05T20:15:00Z,0.0
2024-05-05T20:30:00Z,0.0
2024-05-05T20:45:00Z,0.0
2024-05-05T21:00:00Z,0.0
2024-05-05T21:15:00Z,0.0
2024-05-05T21:30:00Z,0.0
2024-05-05T21:45:00Z,0.0
2024-05-05T22:00:00Z,0.0
2024-05-05T22:15:00Z,0.0
2024-05-05T22:30:00Z,0.0
2024-05-05T22:45:00Z,0.0
2024-05-05T23:00:00Z,0.0
2024-05-05T23:15:00Z,0.0
2024-05-05T23:30:00Z,0.0
2024-05-05T23:45:00Z,0.0
2024-05-06T00:00:00Z,0.0
2024-05-06T00:15:00Z,0.0
2024-05-06T00:30:00Z,0.0
2024-05-06T00:45:00Z,0.0
2024-05-06T01:00:00Z,0.0
2024-05-06T01:15:00Z,0.0
2024-05-06T01:30:00Z,0.0
2024-05-06T01:45:00Z,0.0
2024-05-06T02:00:00Z,0.0
2024-05-06T02:15:00Z,0.0
2024-05-06T02:30:00Z,0.0
2024-05-06T02:45:00Z,0.0
2024-05-06T03:00:00Z,0.0
2024-05-06T03:15:00Z,0.0
2024-05-06T03:30:00Z,0.0
2024-05-06T03:45:00Z,0.0
2024-05-06T04:00:00Z,0.0
2024-05-06T04:15:00Z,0.0
2024-05-06T04:30:00Z,0.0
2024-05-06T04:45:00Z,0.0
2024-05-06T05:00:00Z,0.0
2024-05-06T05:15:00Z,0.0
2024-05-06T05:30:00Z,0.0
2024-05-06T05:45:00Z,0.0
2024-05-06T06:00:00Z,0.0
2024-05-06T06:15:00Z,0.0
2024-05-06T06:30:00Z,0.0
2024-05-06T06:45:00Z,0.0
2024-05-06T07:00:00Z,0.0
2024-05-06T07:15:00Z,0.0
2024-05-06T07:30:00Z,0.0
2024-05-06T07:45:00Z,0.0120000000002328
2024-05-06T08:00:00Z,0.0009999999997671
2024-05-06T08:15:00Z,0.448
2024-05-06T08:30:00Z,1.44
2024-05-06T08:45:00Z,0.108
2024-05-06T09:00:00Z,0.142
2024-05-06T09:15:00Z,0.0420000000002328
2024-05-06T09:30:00Z,0.605
2024-05-06T09:45:00Z,0.0
2024-05-06T10:00:00Z,0.0
2024-05-06T10:15:00Z,0.0
2024-05-06T10:30:00Z,0.0
2024-05-06T10:45:00Z,0.0
2024-05-06T11:00:00Z,0.0
2024-05-06T11:15:00Z,0.0
2024-05-06T11:30:00Z,0.0
2024-05-06T11:45:00Z,0.0
2024-05-06T12:00:00Z,0.0
2024-05-06T12:15:00Z,0.0
2024-05-06T12:30:00Z,0.0
2024-05-06T12:45:00Z,0.0
2024-05-06T13:00:00Z,0.002
2024-05-06T13:15:00Z,0.0039999999997671
2024-05-06T13:30:00Z,0.001
2024-05-06T13:45:00Z,0.0
2024-05-06T14:00:00Z,0.0
2024-05-06T14:15:00Z,0.0
2024-05-06T14:30:00Z,0.0
2024-05-06T14:45:00Z,0.0
2024-05-06T15:00:00Z,0.171
2024-05-06T15:15:00Z,0.023
2024-05-06T15:30:00Z,0.009
2024-05-06T15:45:00Z,0.371
2024-05-06T16:00:00Z,0.027
2024-05-06T16:15:00Z,0.0
2024-05-06T16:30:00Z,0.0
2024-05-06T16:45:00Z,0.0
2024-05-06T17:00:00Z,0.0
2024-05-06T17:15:00Z,0.0
2024-05-06T17:30:00Z,0.0
2024-05-06T17:45:00Z,0.0
2024-05-06T18:00:00Z,0.0
2024-05-06T18:15:00Z,0.0
2024-05-06T18:30:00Z,0.0
2024-05-06T18:45:00Z,0.181
2024-05-06T19:00:00Z,0.003
2024-05-06T19:15:00Z,0.0
2024-05-06T19:30:00Z,0.0
2024-05-06T19:45:00Z,0.0
2024-05-06T20:00:00Z,0.113
2024-05-06T20:15:00Z,0.115
2024-05-06T20:30:00Z,0.121
2024-05-06T20:45:00Z,0.146
2024-05-06T21:00:00Z,0.144
2024-05-06T21:15:00Z,0.137
2024-05-06T21:30:00Z,0.136
2024-05-06T21:45:00Z,0.118
2024-05-06T22:00:00Z,0.121
2024-05-06T22:15:00Z,0.121
2024-05-06T22:30:00Z,0.109
2024-05-06T22:45:00Z,0.11
2024-05-06T23:00:00Z,0.114
2024-05-06T23:15:00Z,0.122
2024-05-06T23:30:00Z,0.14
2024-05-06T23:45:00Z,0.139
2024-05-07T00:00:00Z,0.138
2024-05-07T00:15:00Z,0.137
2024-05-07T00:30:00Z,0.129
2024-05-07T00:45:00Z,0.121
2024-05-07T01:00:00Z,0.117
2024-05-07T01:15:00Z,0.111
2024-05-07T01:30:00Z,0.11
2024-05-07T01:45:00Z,0.116
2024-05-07T02:00:00Z,0.121
2024-05-07T02:15:00Z,0.138
2024-05-07T02:30:00Z,0.137
2024-05-07T02:45:00Z,0.137
2024-05-07T03:00:00Z,0.076
2024-05-07T03:15:00Z,0.128
2024-05-07T03:30:00Z,0.024
2024-05-07T03:45:00Z,0.005
2024-05-07T04:00:00Z,0.045
2024-05-07T04:15:00Z,0.108
2024-05-07T04:30:00Z,0.107
2024-05-07T04:45:00Z,0.175
2024-05-07T05:00:00Z,0.444
2024-05-07T05:15:00Z,0.166
2024-05-07T05:30:00Z,0.04
2024-05-07T05:45:00Z,0.0190000000002328
2024-05-07T06:00:00Z,0.0
2024-05-07T06:15:00Z,0.2559999999997672
2024-05-07T06:30:00Z,0.232
2024-05-07T06:45:00Z,0.126
2024-05-07T07:00:00Z,0.241
2024-05-07T07:15:00Z,0.03
2024-05-07T07:30:00Z,0.001
2024-05-07T07:45:00Z,0.201
2024-05-07T08:00:00Z,0.063
2024-05-07T08:15:00Z,0.0
2024-05-07T08:30:00Z,0.0
2024-05-07T08:45:00Z,0.0
2024-05-07T09:00:00Z,0.001
2024-05-07T09:15:00Z,0.0
2024-05-07T09:30:00Z,0.0
2024-05-07T09:45:00Z,0.0
2024-05-07T10:00:00Z,0.0
2024-05-07T10:15:00Z,0.303
2024-05-07T10:30:00Z,0.313
2024-05-07T10:45:00Z,0.141
2024-05-07T11:00:00Z,0.048
2024-05-07T11:15:00Z,0.011
2024-05-07T11:30:00Z,0.002
2024-05-07T11:45:00Z,0.0
2024-05-07T12:00:00Z,0.207
2024-05-07T12:15:00Z,0.105
2024-05-07T12:30:00Z,0.21
2024-05-07T12:45:00Z,0.558
2024-05-07T13:00:00Z,0.011
2024-05-07T13:15:00Z,0.018
2024-05-07T13:30:00Z,0.0
2024-05-07T13:45:00Z,0.0
2024-05-07T14:00:00Z,0.093
2024-05-07T14:15:00Z,0.005
2024-05-07T14:30:00Z,0.028
2024-05-07T14:45:00Z,0.0179999999997671
2024-05-07T15:00:00Z,0.0
2024-05-07T15:15:00Z,0.0
2024-05-07T15:30:00Z,0.0
2024-05-07T15:45:00Z,0.0
2024-05-07T16:00:00Z,0.0
2024-05-07T16:15:00Z,0.0
2024-05-07T16:30:00Z,0.0
2024-05-07T16:45:00Z,0.0
2024-05-07T17:00:00Z,0.0020000000002328
2024-05-07T17:15:00Z,0.022
2024-05-07T17:30:00Z,0.049
2024-05-07T17:45:00Z,0.029
2024-05-07T18:00:00Z,0.033
2024-05-07T18:15:00Z,0.08
2024-05-07T18:30:00Z,0.104
2024-05-07T18:45:00Z,0.176
2024-05-07T19:00:00Z,0.107
2024-05-07T19:15:00Z,0.115
2024-05-07T19:30:00Z,0.122
2024-05-07T19:45:00Z,0.1319999999997671
2024-05-07T20:00:00Z,0.1120000000002328
2024-05-07T20:15:00Z,0.1019999999997671
2024-05-07T20:30:00Z,0.0690000000002328
2024-05-07T20:45:00Z,0.07
2024-05-07T21:00:00Z,0.076
2024-05-07T21:15:00Z,0.076
2024-05-07T21:30:00Z,0.066
2024-05-07T21:45:00Z,0.066
2024-05-07T22:00:00Z,0.091
2024-05-07T22:15:00Z,0.094
2024-05-07T22:30:00Z,0.092
2024-05-07T22:45:00Z,0.09
2024-05-07T23:00:00Z,0.077
2024-05-07T23:15:00Z,0.069
2024-05-07T23:30:00Z,0.076
2024-05-07T23:45:00Z,0.0749999999997671
2024-05-08T00:00:00Z,0.0860000000002328
2024-05-08T00:15:00Z,0.081
2024-05-08T00:30:00Z,0.071
2024-05-08T00:45:00Z,0.092
2024-05-08T01:00:00Z,0.1009999999997671
2024-05-08T01:15:00Z,0.0970000000002328
2024-05-08T01:30:00Z,0.09
2024-05-08T01:45:00Z,0.088
2024-05-08T02:00:00Z,0.072
2024-05-08T02:15:00Z,0.0749999999997671
2024-05-08T02:30:00Z,0.0730000000002328
2024-05-08T02:45:00Z,0.0629999999997671
2024-05-08T03:00:00Z,0.0640000000004656
2024-05-08T03:15:00Z,0.0689999999997671
2024-05-08T03:30:00Z,0.073
2024-05-08T03:45:00Z,0.0909999999997671
2024-05-08T04:00:00Z,0.0880000000002328
2024-05-08T04:15:00Z,0.091
2024-05-08T04:30:00Z,0.094
2024-05-08T04:45:00Z,0.078
2024-05-08T05:00:00Z,0.387
2024-05-08T05:15:00Z,0.362
2024-05-08T05:30:00Z,0.091
2024-05-08T05:45:00Z,0.0699999999997671
2024-05-08T06:00:00Z,0.0740000000002328
2024-05-08T06:15:00Z,0.071
2024-05-08T06:30:00Z,0.072
2024-05-08T06:45:00Z,0.04
2024-05-08T07:00:00Z,0.029
2024-05-08T07:15:00Z,0.018
2024-05-08T07:30:00Z,0.012
2024-05-08T07:45:00Z,0.0009999999997671
2024-05-08T08:00:00Z,0.0
2024-05-08T08:15:00Z,0.0
2024-05-08T08:30:00Z,0.0040000000002328
2024-05-08T08:45:00Z,0.006
2024-05-08T09:00:00Z,0.0
2024-05-08T09:15:00Z,0.0
2024-05-08T09:30:00Z,0.0
2024-05-08T09:45:00Z,0.0
2024-05-08T10:00:00Z,0.0
2024-05-08T10:15:00Z,0.0
2024-05-08T10:30:00Z,0.0
2024-05-08T10:45:00Z,0.0
2024-05-08T11:00:00Z,0.0
2024-05-08T11:15:00Z,0.031
2024-05-08T11:30:00Z,0.0
2024-05-08T11:45:00Z,0.0
2024-05-08T12:00:00Z,0.203
2024-05-08T12:15:00Z,0.627
2024-05-08T12:30:00Z,0.57
2024-05-08T12:45:00Z,0.439
2024-05-08T13:00:00Z,0.4279999999997672
2024-05-08T13:15:00Z,0.5710000000002329
2024-05-08T13:30:00Z,0.56
2024-05-08T13:45:00Z,0.554
2024-05-08T14:00:00Z,0.469
2024-05-08T14:15:00Z,0.435
2024-05-08T14:30:00Z,0.474
2024-05-08T14:45:00Z,0.371
2024-05-08T15:00:00Z,0.0
2024-05-08T15:15:00Z,0.0079999999997671
2024-05-08T15:30:00Z,0.0220000000002328
2024-05-08T15:45:00Z,0.0069999999997671
2024-05-08T16:00:00Z,0.0
2024-05-08T16:15:00Z,0.2850000000002328
2024-05-08T16:30:00Z,0.489
2024-05-08T16:45:00Z,0.0
2024-05-08T17:00:00Z,0.016
2024-05-08T17:15:00Z,0.063
2024-05-08T17:30:00Z,0.0
2024-05-08T17:45:00Z,0.012
2024-05-08T18:00:00Z,0.001
2024-05-08T18:15:00Z,0.0
2024-05-08T18:30:00Z,0.008
2024-05-08T18:45:00Z,0.009
2024-05-08T19:00:00Z,0.014
2024-05-08T19:15:00Z,0.0
2024-05-08T19:30:00Z,0.0
2024-05-08T19:45:00Z,0.0
2024-05-08T20:00:00Z,0.006
2024-05-08T20:15:00Z,0.004
2024-05-08T20:30:00Z,0.001
2024-05-08T20:45:00Z,0.008
2024-05-08T21:00:00Z,0.011
2024-05-08T21:15:00Z,0.006
2024-05-08T21:30:00Z,0.0060000000002328
2024-05-08T21:45:00Z,0.0119999999995343
2024-05-08T22:00:00Z,0.0040000000002328
2024-05-08T22:15:00Z,0.009
2024-05-08T22:30:00Z,0.007
2024-05-08T22:45:00Z,0.002
2024-05-08T23:00:00Z,0.0
2024-05-08T23:15:00Z,0.0
2024-05-08T23:30:00Z,0.0040000000002328
2024-05-08T23:45:00Z,0.0029999999995343
2024-05-09T00:00:00Z,0.0010000000002328
2024-05-09T00:15:00Z,0.0
2024-05-09T00:30:00Z,0.0
2024-05-09T00:45:00Z,0.0070000000002328
2024-05-09T01:00:00Z,0.0209999999995343
2024-05-09T01:15:00Z,0.0080000000004656
2024-05-09T01:30:00Z,0.0049999999997671
2024-05-09T01:45:00Z,0.005
2024-05-09T02:00:00Z,0.047
2024-05-09T02:15:00Z,0.051
2024-05-09T02:30:00Z,0.132
2024-05-09T02:45:00Z,0.0080000000002328
2024-05-09T03:00:00Z,0.0129999999997671
2024-05-09T03:15:00Z,0.012
2024-05-09T03:30:00Z,0.021
2024-05-09T03:45:00Z,0.0500000000002328
2024-05-09T04:00:00Z,0.0059999999997671
2024-05-09T04:15:00Z,0.002
2024-05-09T04:30:00Z,0.093
2024-05-09T04:45:00Z,0.142
2024-05-09T05:00:00Z,0.002
2024-05-09T05:15:00Z,0.252
2024-05-09T05:30:00Z,0.359
2024-05-09T05:45:00Z,0.361
2024-05-09T06:00:00Z,0.08
2024-05-09T06:15:00Z,0.461
2024-05-09T06:30:00Z,0.317
2024-05-09T06:45:00Z,0.0
2024-05-09T07:00:00Z,0.0
2024-05-09T07:15:00Z,0.0
2024-05-09T07:30:00Z,0.0
2024-05-09T07:45:00Z,0.0
2024-05-09T08:00:00Z,0.0
2024-05-09T08:15:00Z,0.0
2024-05-09T08:30:00Z,0.0
2024-05-09T08:45:00Z,0.0
2024-05-09T09:00:00Z,0.0
2024-05-09T09:15:00Z,0.002
2024-05-09T09:30:00Z,0.0
2024-05-09T09:45:00Z,0.0
2024-05-09T10:00:00Z,0.008
2024-05-09T10:15:00Z,0.0
2024-05-09T10:30:00Z,0.002
2024-05-09T10:45:00Z,0.0
2024-05-09T11:00:00Z,0.043
2024-05-09T11:15:00Z,0.046
2024-05-09T11:30:00Z,0.0209999999997671
2024-05-09T11:45:00Z,0.0
2024-05-09T12:00:00Z,0.1200000000002328
2024-05-09T12:15:00Z,0.144
2024-05-09T12:30:00Z,0.023
2024-05-09T12:45:00Z,0.002
2024-05-09T13:00:00Z,0.0
2024-05-09T13:15:00Z,0.0
2024-05-09T13:30:00Z,0.0
2024-05-09T13:45:00Z,0.0
2024-05-09T14:00:00Z,1.151
2024-05-09T14:15:00Z,1.457
2024-05-09T14:30:00Z,1.015999999999767
2024-05-09T14:45:00Z,0.8020000000002329
2024-05-09T15:00:00Z,0.0
2024-05-09T15:15:00Z,0.0
2024-05-09T15:30:00Z,0.0
2024-05-09T15:45:00Z,0.0
2024-05-09T16:00:00Z,0.0
2024-05-09T16:15:00Z,0.0
2024-05-09T16:30:00Z,0.0
2024-05-09T16:45:00Z,0.0
2024-05-09T17:00:00Z,0.0
2024-05-09T17:15:00Z,0.001
